county_fips,county_name,state_abbr,population,elec_res_mwh,elec_com_mwh,elec_ind_mwh,elec_total_mwh
46095,Mellette County,SD,2083,9212.63983755621,2554.33211808968,5692.1094920433425,17459.081447689234
46097,Miner County,SD,2299,13472.793118791002,10210.8198042217,11636.13426262969,35319.747185642394
46099,Minnehaha County,SD,182014,683513.828318603,973160.9668299541,181395.89838378225,1838070.6935323393
46101,Moody County,SD,6445,41137.485624461304,20525.4302313292,18309.186056681003,79972.10191247151
46102,Oglala Lakota County,SD,14263,38338.6563857594,0.0,4528.633223484787,42867.28960924419
46103,Pennington County,SD,107298,388258.838686469,625414.473606158,544469.6132238846,1558142.9255165118
46105,Perkins County,SD,3019,12475.6667753086,115109.830272648,10772.526057403273,138358.02310535987
46107,Potter County,SD,2306,11202.4503134524,21787.623114646598,6947.027683704221,39937.10111180322
46109,Roberts County,SD,10294,53700.3853207191,69263.0989254192,34890.341591847835,157853.82583798614
46111,Sanborn County,SD,2349,15426.4690426268,5268.44682739501,11078.74394157031,31773.659811592122
46115,Spink County,SD,6539,33961.9746828115,26626.7982669261,28876.51763406176,89465.29058379936
46117,Stanley County,SD,2964,14519.840026048001,11558.8564180262,4569.616721368253,30648.313165442454
46119,Sully County,SD,1456,7564.20886892947,7449.606770546579,16849.85837238821,31863.67401186426
46121,Todd County,SD,10019,36658.817126739195,30874.6390726855,5551.858827001795,73085.31502642648
46123,Tripp County,SD,5475,32241.692354330902,57820.2826012776,22044.38088539448,112106.35584100298
46125,Turner County,SD,8289,46047.5612044276,30468.428754864,79889.97338347591,156405.9633427675
46127,Union County,SD,14842,87753.00422789299,65463.1131191245,37409.8018732906,190625.91922030807
46129,Walworth County,SD,5538,22111.870120228,55722.2585266775,6726.645661095553,84560.77430800106
46135,Yankton County,SD,22649,89713.8155825778,131028.038555551,93935.38825076431,314677.24238889315
46137,Ziebach County,SD,2818,9281.26339942546,1547.5728254833798,5353.77521779796,16182.611442706799
47001,Anderson County,TN,75545,431013.131614793,369171.732372221,394990.36758253665,1195175.2315695505
47003,Bedford County,TN,46331,282183.22397068696,183382.100306932,106059.12164098768,571624.4459186066
47005,Benton County,TN,16173,94404.2007135359,64950.9389163488,30301.380363169443,189656.51999305416
47007,Bledsoe County,TN,14073,72272.41107130291,23447.506771103,8225.066644141127,103944.98448654704
47009,Blount County,TN,126192,758853.517248361,592445.389416763,308283.300257531,1659582.206922655
47011,Bradley County,TN,102860,646737.846115502,622542.3318814661,679980.0745272699,1949260.2525242378
47013,Campbell County,TN,40008,218082.017761913,134538.18320761202,114345.10504861246,466965.3060181375
47015,Cannon County,TN,13855,90431.7563561731,28903.2786771803,12749.605184834372,132084.64021818776
47017,Carroll County,TN,28417,166402.739238379,99522.3802351348,117608.9839284662,383534.10340198
47019,Carter County,TN,56707,319794.97088807396,141189.95905899798,60753.61027682198,521738.54022389394
47021,Cheatham County,TN,39575,248421.505270613,75561.75217456829,55410.963808058,379394.2212532393
47023,Chester County,TN,17355,102344.913687712,21564.4245224531,12168.847730934274,136078.1859410994
47025,Claiborne County,TN,31701,164699.528111271,117760.714684879,81191.0389825353,363651.28177868534
47027,Clay County,TN,7769,44764.7643584909,258477.850535139,15714.757349804171,318957.3722434341
47029,Cocke County,TN,35256,211509.50671474,138882.015308166,139949.68574901414,490341.20777192013
47031,Coffee County,TN,53808,346148.619875346,281615.039785131,103134.05235471096,730897.712015188
47033,Crockett County,TN,14558,86907.2440866463,28006.8682312327,11197.268034145438,126111.38035202444
47035,Cumberland County,TN,57895,313429.525202183,155770.487715311,173378.8066577896,642578.8195752836
47037,Davidson County,TN,667885,3653746.25210534,7108071.1494915,1526303.82514603,12288121.226742871
47039,Decatur County,TN,11703,62659.8122095446,50714.555834845,12003.822855102404,125378.19089949201
47041,DeKalb County,TN,19159,104544.302494657,51835.9057056575,18682.350624108625,175062.55882442312
47043,Dickson County,TN,50926,288693.77326068503,222099.849997821,501563.9490626102,1012357.5723211162
47045,Dyer County,TN,37970,237750.837755487,161732.357035283,141312.2025890053,540795.3973797753
47047,Fayette County,TN,39071,258141.171743328,95259.8322030716,81076.69019380158,434477.6941402012
47049,Fentress County,TN,17936,95371.1721164901,41473.356350635404,19818.736359044087,156663.2648261696
47051,Franklin County,TN,41348,259826.440578933,163126.735391648,98599.14451954419,521552.3204901252
47053,Gibson County,TN,49511,302606.659988953,200972.78100482898,108830.6716639948,612410.1126577768
47055,Giles County,TN,29034,172718.381859842,126061.31134814801,92958.6167653343,391738.3099733243
47057,Grainger County,TN,22813,142255.99563708698,39461.5255423306,42774.71804761228,224492.23922702987
47059,Greene County,TN,68502,405837.716747251,295610.964419985,188702.00949316565,890150.6906604017
47061,Grundy County,TN,13494,70535.3133794335,30838.9357004088,7583.197136014965,108957.44621585726
47063,Hamblen County,TN,63203,385975.120334014,360301.82981778,390547.16471964587,1136824.11487144
47065,Hamilton County,TN,351305,2040194.43531658,2436913.5467175297,3292054.0446634814,7769162.026697591
47067,Hancock County,TN,6609,36304.703940553,8580.90832548884,2240.776885550051,47126.389151591895
47069,Hardeman County,TN,25975,131548.873750743,79050.57627502359,44785.98004393036,255385.43006969691
47071,Hardin County,TN,25839,134968.207849112,117013.006950076,58210.26164251518,310191.47644170315
47073,Hawkins County,TN,56567,332658.83981041505,273671.439085503,142954.0303505489,749284.309246467
47075,Haywood County,TN,18129,100508.535155583,29885.014350921898,139127.8849556052,269521.4344621101
47077,Henderson County,TN,27952,152891.64112951802,89170.9828549668,67675.53725468101,309738.1612391658
47079,Henry County,TN,32291,202404.66006495,140215.807256723,69265.65955563106,411886.12687730405
47081,Hickman County,TN,24251,146721.141338432,77019.44661500711,13677.759196204137,237418.34714964323
47083,Houston County,TN,8234,51583.4033910214,17124.6811000158,4946.488690134056,73654.57318117125
47085,Humphreys County,TN,18216,96635.60549531829,88487.1234480316,35000.01397446192,220122.74291781185
47087,Jackson County,TN,11526,66952.1845873479,22262.871223198897,7977.764199269467,97192.82000981626
47089,Jefferson County,TN,52851,299259.01779724995,161520.363596132,190959.1181729529,651738.4995663349
47091,Johnson County,TN,17923,79415.4819813269,43505.047871554394,32929.01036060836,155849.54021348967
47093,Knox County,TN,448164,2534877.11021627,2340645.0,560482.2945465945,5436004.404762865
47095,Lake County,TN,7643,30540.5580955966,11476.406002814701,6175.803678043594,48192.76777645489
47097,Lauderdale County,TN,27261,143704.67882889102,88212.0950468581,96384.41858523176,328301.19246098085
47099,Lawrence County,TN,42406,252307.92775615503,144468.0,59553.10988520278,456329.0376413578
47101,Lewis County,TN,11907,68009.8911744522,47326.5411358155,21731.603941167123,137068.03625143482
47103,Lincoln County,TN,33582,207519.930110598,127384.888546861,79354.32401232391,414259.1426697829
47105,Loudon County,TN,50637,326606.297977292,896820.6462424541,1320436.5745143848,2543863.518734131
47107,McMinn County,TN,52606,307809.934748678,165669.903562054,359102.62117489503,832582.459485627
47109,McNairy County,TN,26057,142023.354720252,82426.9727720278,40889.87118115362,265340.19867343345
47111,Macon County,TN,22924,133231.91385990402,15562.284116154,38123.65185816136,186917.84983421938
47113,Madison County,TN,98128,603478.848466828,799983.1109712811,514943.4795476359,1918405.438985745
47115,Marion County,TN,28363,171103.950950391,145705.04156566501,114958.43449477284,431767.42701082886
47117,Marshall County,TN,31335,192962.652246832,101797.252059952,95736.00744585719,390495.9117526412
47119,Maury County,TN,85767,529044.89210981,407534.91679505596,132722.27519116752,1069302.0840960336
47121,Meigs County,TN,11804,78782.64783935291,22654.937091292002,49838.62192606805,151276.20685671296
47123,Monroe County,TN,45482,280575.768337038,173478.79339382402,221855.44333684834,675910.0050677103
47125,Montgomery County,TN,189709,1121846.02489832,646137.337883987,650463.0864231386,2418446.4492054456
47127,Moore County,TN,6314,42057.7893128605,9772.04097502129,40147.93189837192,91977.7621862537
47129,Morgan County,TN,21688,102255.69743975399,32792.3842908468,11438.544544659168,146486.62627525997
47131,Obion County,TN,30900,194464.802461293,145295.349648157,119588.81952691484,459348.9716363648
47133,Overton County,TN,22090,127540.682659439,56320.5086352141,52282.72009400046,236143.91138865356
47135,Perry County,TN,7891,46728.039258383804,27045.6916727022,67376.0134340261,141149.7443651121
47137,Pickett County,TN,5096,31301.395437222498,9762.175221320269,2867.72888473719,43931.29954327996
47139,Polk County,TN,16697,105596.787585634,35092.202636174596,8902.548329852234,149591.53855166084
47141,Putnam County,TN,74652,410984.02244348003,396041.363762699,103526.59919789819,910551.9854040772
47143,Rhea County,TN,32461,199847.56616725298,145802.04579207502,101013.45336689363,446663.06532622164
47145,Roane County,TN,52983,324542.17299139703,243961.272023026,40248.61671477364,608752.0617291967
47147,Robertson County,TN,67905,419898.053349315,241712.72863877,234427.79791491095,896038.579902996
47149,Rutherford County,TN,290289,1661087.10795035,1403587.9458246,358734.67271354527,3423409.7264884952
47151,Scott County,TN,22029,95086.03399470361,78227.2235791663,65419.531863513235,238732.78943738312
47153,Sequatchie County,TN,14710,83726.9595625695,49048.2821186967,8292.885758400698,141068.1274396669
47155,Sevier County,TN,94537,537677.864017761,922206.962835374,77824.34523196526,1537709.1720851003
47157,Shelby County,TN,936990,5101782.2961881505,4748444.45569177,4222848.88739604,14073075.63927596
47159,Smith County,TN,19176,118732.300966234,57560.3135988891,70757.35266850947,247049.96723363257
47161,Stewart County,TN,13257,94887.4957205316,18620.364972499603,25227.43528146427,138735.29597449547
47163,Sullivan County,TN,156644,1038101.9225645501,504558.669812624,737143.0792426873,2279803.6716198614
47165,Sumner County,TN,172786,1029945.81335068,622899.3211819921,316284.5719981381,1969129.7065308103
47167,Tipton County,TN,61558,319285.820501025,83499.85883074491,167146.01921068504,569931.698542455
47169,Trousdale County,TN,7970,47045.388284865105,8463.83751281651,5187.875248419421,60697.10104610104
47171,Unicoi County,TN,17945,90940.697316283,53703.3911242105,436330.77416021156,580974.8626007051
47173,Union County,TN,19081,112773.99553505801,43367.2274251043,32387.684006083313,188528.90696624565
47175,Van Buren County,TN,5641,30408.8613423592,6458.33751850535,8981.43084885736,45848.62970972191
47177,Warren County,TN,40099,226764.161099258,168753.472208972,131539.78007827108,527057.413386501
47179,Washington County,TN,126044,771485.9476660909,864014.305959466,139285.3241397803,1774785.5777653372
47181,Wayne County,TN,16842,86330.9552819017,66073.6271162948,22852.11384873223,175256.69624692874
47183,Weakley County,TN,34024,205617.52222726,114811.944729371,100299.77998152623,420729.24693815724
47185,White County,TN,26373,129719.878834658,62468.100770528195,73805.01590616959,265992.9955113558
47187,Williamson County,TN,205645,1217160.0212625,1010669.57717585,74560.26097943436,2302389.8594177845
47189,Wilson County,TN,125616,787927.1331943261,783947.275074059,172555.67438897656,1744430.0826573616
48001,Anderson County,TX,57772,254061.304217564,202683.193822295,99767.90843619422,556512.4064760532
48003,Andrews County,TX,17215,81159.1429489304,47025.446318552,308171.30495385523,436355.8942213376
48005,Angelina County,TX,87657,434352.23083729896,317733.73658200196,286796.94339491054,1038882.9108142115
48007,Aransas County,TX,24729,147154.03142864702,102397.147442915,22003.97034959765,271555.14922115963
48009,Archer County,TX,8750,53680.9917370286,28326.086284802703,109932.29111241229,191939.36913424358
48011,Armstrong County,TX,1913,8523.28070553224,6750.76065171836,10131.78223821839,25405.823595468988
48013,Atascosa County,TX,47710,233868.221868626,150935.14086308802,64293.59400897848,449096.9567406925
48015,Austin County,TX,29107,185756.87919243198,85882.5620139813,114412.28878870822,386051.7299951215
48017,Bailey County,TX,7131,28604.0801359564,35803.895545512605,57536.57294018188,121944.54862165089
48019,Bandera County,TX,21015,123799.678148232,41047.8561217375,26870.969185115257,191718.50345508475
48021,Bastrop County,TX,78286,378412.332272251,227391.611562842,164917.08680084714,770721.0306359401
48023,Baylor County,TX,3639,23081.7348231054,24319.482533466802,16776.31250518273,64177.529861754934
48025,Bee County,TX,32706,134024.26025436,108096.237780875,114885.48324020044,357005.9812754354
48027,Bell County,TX,330859,1575594.24952778,982856.6209229539,672632.1206574497,3231082.9911081837
48029,Bexar County,TX,1858699,8295758.95752894,11353779.955095101,4501198.02555868,24150736.938182723
48031,Blanco County,TX,10918,59619.1309198626,15975.524573573099,35098.31114179187,110692.96663522757
48033,Borden County,TX,698,4015.80216882104,1340.69527312367,10202.60248966374,15559.099931608449
48035,Bosque County,TX,17953,102694.33089309,68082.9209857993,89909.59327342271,260686.845152312
48037,Bowie County,TX,93483,479216.444694072,756662.0277082761,154038.00771808473,1389916.480120433
48039,Brazoria County,TX,338419,1742760.55483557,871360.307132272,1795330.1186699392,4409450.980637781
48041,Brazos County,TX,209896,1095201.1953254002,1069085.28753293,550872.6339250255,2715159.1167833554
48043,Brewster County,TX,9188,41979.360565664,54199.6691657741,22699.91224164349,118878.94197308159
48045,Briscoe County,TX,1672,7721.858071425429,8229.00000809615,16170.808837425424,32121.666916947004
48047,Brooks County,TX,7217,29895.5182539344,33216.392249081604,16770.706838823644,79882.61734183965
48049,Brown County,TX,37935,189907.919999751,208637.863552888,275246.6204396124,673792.4039922515
48051,Burleson County,TX,17417,100691.512584527,51433.1120280917,136607.78336629024,288732.407978909
48053,Burnet County,TX,44584,244012.667252433,59832.4688866893,90554.23812374551,394399.37426286784
48055,Caldwell County,TX,39848,188660.809369714,118475.29107451,193966.26025031268,501102.36069453665
48057,Calhoun County,TX,21805,110373.84827289199,87250.2221718717,651775.0624658961,849399.1329106598
48059,Callahan County,TX,13596,72788.0289273329,68097.2093773745,109401.03702402634,250286.27532873373
48061,Cameron County,TX,418785,1630998.62636601,1778130.7341524798,251479.21836087285,3660608.578879363
48063,Camp County,TX,12631,69236.40377891841,58874.5781266292,16371.122129363728,144482.10403491135
48065,Carson County,TX,6027,28492.1154538455,18118.0967585577,64478.932678490164,111089.14489089337
48067,Cass County,TX,30346,177292.146250994,120334.182783216,82546.71561163286,380173.04464584286
48069,Castro County,TX,7875,28960.7635406631,28145.5677985794,114563.38220662218,171669.71354586468
48071,Chambers County,TX,38072,235807.855586465,162672.468487971,289234.0634890361,687714.3875634721
48073,Cherokee County,TX,51257,256641.888983735,165932.639747701,230115.09758977508,652689.6263212111
48075,Childress County,TX,7059,25831.0254260693,28473.6931763287,24430.492173063078,78735.21077546108
48077,Clay County,TX,10367,63877.5348020012,22098.0626411011,47696.29931698249,133671.89676008478
48079,Cochran County,TX,2955,11051.3506179045,25904.462587903297,48605.550676507235,85561.36388231502
48081,Coke County,TX,3228,22464.3117772797,16087.594312492101,29874.98064400939,68426.8867337812
48083,Coleman County,TX,8476,42878.34259678471,39469.2678296957,48212.61247110005,130560.22289758048
48085,Collin County,TX,886633,4693822.347060449,4885882.63035513,1509439.013804175,11089143.991219755
48087,Collingsworth County,TX,3032,13980.6053885218,20036.2371927016,19826.473881389,53843.3164626124
48089,Colorado County,TX,20792,119103.622774287,91836.71258626839,159212.18607119596,370152.5214317513
48091,Comal County,TX,124234,700147.979264842,513482.227178042,431225.87642547407,1644856.0828683581
48093,Comanche County,TX,13506,73946.7321577031,95361.495472317,62328.299644895254,231636.52727491534
48095,Concho County,TX,4142,10392.943765055099,11268.138579183,15558.426797818818,37219.50914205692
48097,Cooke County,TX,38878,224513.156931999,165041.282179804,282248.330560223,671802.7696720259
48099,Coryell County,TX,75710,311914.843657267,141651.366459853,44175.56666717702,497741.77678429696
48101,Cottle County,TX,1560,7946.82428115174,7227.36912431984,7317.160390198097,22491.35379566968
48103,Crane County,TX,4823,22132.7923751455,26189.180577644798,34080.357182559324,82402.33013534962
48105,Crockett County,TX,3836,18205.419924171398,30205.2921468422,85943.84663124435,134354.55870225793
48107,Crosby County,TX,5987,23331.9336969052,59657.306550890105,76832.84823611763,159822.08848391293
48109,Culberson County,TX,2259,9250.69330956058,9971.44144829171,4059.707101482176,23281.84185933447
48111,Dallam County,TX,7052,26424.2418677499,45359.0288242405,30976.693448351914,102759.96414034232
48113,Dallas County,TX,2513054,11809657.034644699,22542400.6855825,8684881.860657917,43036939.58088511
48115,Dawson County,TX,13317,59902.8156179106,46667.1635383411,52814.41873084656,159384.39788709825
48117,Deaf Smith County,TX,19039,69859.4472520255,89264.861908775,137157.29460524846,296281.6037660489
48119,Delta County,TX,5226,28067.033085278297,42434.4386125928,12011.7802099172,82513.25190778829
48121,Denton County,TX,754650,3957461.6199475597,3935531.96467348,736681.9398279131,8629675.524448954
48123,DeWitt County,TX,20660,103398.989319743,104099.029768628,121327.9381583915,328825.9572467625
48125,Dickens County,TX,2237,9344.61834087555,9115.18524009189,14855.56502764231,33315.36860860975
48127,Dimmit County,TX,10842,48076.4424003534,47335.170388480794,62223.47936153686,157635.09215037106
48129,Donley County,TX,3506,16155.1779563915,16754.6367064783,10400.664910019617,43310.47957288942
48131,Duval County,TX,11510,55758.5248771722,50529.8011537057,93885.40825691953,200173.73428779744
48133,Eastland County,TX,18252,87790.9939639419,201608.586035503,223701.35843952993,513100.9384389748
48135,Ector County,TX,153177,742769.392257445,645781.735807333,574847.8670625077,1963398.9951272858
48137,Edwards County,TX,2028,9073.9479581298,5696.81245757196,5550.560732464295,20321.321148166055
48139,Ellis County,TX,160225,874550.068743411,567920.483096664,1591687.8342687206,3034158.386108795
48141,El Paso County,TX,833592,2004955.49599695,3084170.3558281297,3151664.745698389,8240790.5975234695
48143,Erath County,TX,40641,184446.72548475998,141976.30631976802,260023.07914576668,586446.1109502946
48145,Falls County,TX,17265,75826.99950009359,38613.643531072,57612.62681091558,172053.26984208118
48147,Fannin County,TX,33757,177955.288497456,78620.9973005155,83372.07342779222,339948.3592257637
48149,Fayette County,TX,24909,125827.342025048,99674.2193682887,263411.4992227276,488913.0606160643
48151,Fisher County,TX,3847,22205.154743112,24944.7690905772,33822.4160349032,80972.3398685924
48153,Floyd County,TX,6088,28467.6677808973,30255.2812657183,51570.43924709361,110293.3882937092
48155,Foard County,TX,1320,6169.90906220244,6454.2240492786195,4097.757763687143,16721.890875168203
48157,Fort Bend County,TX,683756,3401722.4058815897,1795536.3138594101,1453086.7652065956,6650345.484947596
48159,Franklin County,TX,10571,61435.430704012295,77045.395397202,27093.671421963998,165574.4975231783
48161,Freestone County,TX,19585,108243.398362207,119876.085940255,66550.16757217527,294669.65187463723
48163,Frio County,TX,18542,70004.7419500695,47084.826343438,92580.77657556,209670.34486906748
48165,Gaines County,TX,19485,83758.7090688827,77580.2055883797,217701.55129377358,379040.46595103596
48167,Galveston County,TX,314485,1697502.85293539,960397.222115067,2396611.949814917,5054512.024865374
48169,Garza County,TX,6614,19638.133499153402,33475.9708496209,69123.08728326511,122237.19163203941
48171,Gillespie County,TX,25732,122081.355076996,104456.598970665,83951.98018230728,310489.93422996823
48173,Glasscock County,TX,1253,7183.1614772905805,3763.21926660892,43161.93415580885,54108.31489970835
48175,Goliad County,TX,7463,41695.5429907991,24260.5564733935,47982.934156471994,113939.03362066459
48177,Gonzales County,TX,20370,95083.6287872344,81452.7626882824,191986.90471795254,368523.2961934693
48179,Gray County,TX,23028,92868.6604492305,158858.824106421,395009.83612857136,646737.3206842229
48181,Grayson County,TX,124231,680000.193655891,553804.393691746,1254140.6292157425,2487945.2165633794
48183,Gregg County,TX,123283,585323.8816562999,983834.718870415,1531675.7990799297,3100834.3996066446
48185,Grimes County,TX,27140,142647.14299201398,58325.3598849717,151700.97340496216,352673.4762819478
48187,Guadalupe County,TX,147313,693130.9652206231,413474.92354826495,963135.9178177798,2069741.806586668
48189,Hale County,TX,35007,126469.32628807101,402747.044990415,117322.02149685111,646538.3927753371
48191,Hall County,TX,3162,12934.893976429701,29882.4321882652,27214.812927249634,70032.13909194454
48193,Hamilton County,TX,8232,43634.4287928892,29725.9951948364,58850.36300739358,132210.78699511918
48195,Hansford County,TX,5552,22912.160437042003,55998.0025364878,96620.98582307632,175531.1487966061
48197,Hardeman County,TX,3952,18762.8609748929,42101.0380990819,38715.98525902513,99579.88433299994
48199,Hardin County,TX,55624,338165.81102878,159627.526199063,341554.1843821966,839347.5216100395
48201,Harris County,TX,4434257,21034157.213861696,22731971.2075079,20787518.738432556,64553647.15980215
48203,Harrison County,TX,66431,354766.86090272496,347446.12899422995,451360.32924478524,1153573.3191417402
48205,Hartley County,TX,5966,21638.2419603364,57020.914331837994,29606.722840495,108265.87913266939
48207,Haskell County,TX,5812,28475.4262258378,34622.1040340019,45304.88932493105,108402.41958477075
48209,Hays County,TX,185686,853759.712838411,369455.35003663896,285903.6666951514,1509118.7295702014
48211,Hemphill County,TX,4151,18043.9946330713,38393.624964200695,101429.28659643677,157866.90619370877
48213,Henderson County,TX,79213,478942.00316734,230888.241640908,188161.1642869103,897991.4090951583
48215,Hidalgo County,TX,828334,3057853.4567689802,3082467.3992939703,920935.3812082368,7061256.237271188
48217,Hill County,TX,34901,186109.988369635,322851.51952015696,107200.64765262765,616162.1555424196
48219,Hockley County,TX,23377,96805.8054927678,98808.5255493858,160371.86299742837,355986.1940395819
48221,Hood County,TX,54217,303379.74144841597,457982.566775087,210081.48288633864,971443.7911098415
48223,Hopkins County,TX,35844,197274.518925158,144762.55552375,316765.87391047773,658802.9483593857
48225,Houston County,TX,22802,118304.57659000701,69985.9962104893,76750.56706856607,265041.13986906235
48227,Howard County,TX,36423,159717.331134543,149422.989057291,976019.4292841579,1285159.7494759918
48229,Hudspeth County,TX,3481,11900.6105622873,7877.28523109225,4842.6360444396905,24620.53183781924
48231,Hunt County,TX,89068,479146.253956988,386634.173763009,280535.4842560122,1146315.9119760091
48233,Hutchinson County,TX,21782,93310.1432522571,149008.860535284,945660.4690234937,1187979.4728110349
48235,Irion County,TX,1631,8927.6408689814,7652.35402997013,29758.756604722977,46338.7515036745
48237,Jack County,TX,8866,46950.9081103448,25986.0788553547,123277.74698326124,196214.73394896073
48239,Jackson County,TX,14678,76987.6142043615,45194.1622063867,308553.70158612466,430735.47799687285
48241,Jasper County,TX,35640,206212.988339709,201407.959091096,130109.283663527,537730.2310943321
48243,Jeff Davis County,TX,2221,10845.864422293,6835.48987591225,1358.101923776032,19039.45622198128
48245,Jefferson County,TX,252993,1279589.85877334,1647371.09667616,2263866.043010587,5190826.998460087
48247,Jim Hogg County,TX,5218,22546.842612471202,19782.0224494309,12469.79227295235,54798.657334854455
48249,Jim Wells County,TX,41486,212018.958516208,209241.96585640698,114518.08796970424,535779.0123423191
48251,Johnson County,TX,157544,812805.276808345,713967.6642673579,543518.3261836562,2070291.2672593591
48253,Jones County,TX,19944,78570.48961614301,68678.79228282189,117166.33791292094,264415.6198118858
48255,Karnes County,TX,14984,60866.7828402373,59206.0083704752,59003.41945133667,179076.21066204918
48257,Kaufman County,TX,111830,592975.391389973,320150.44180299697,449421.53705659654,1362547.3702495664
48259,Kendall County,TX,39010,193966.70123407,126103.106239615,95188.08228562516,415257.8897593102
48261,Kenedy County,TX,558,2414.2299674959,362.992302259186,427.8586140450594,3205.0808838001453
48263,Kent County,TX,667,4169.657785320151,4093.02167610072,13586.495169610276,21849.174631031146
48265,Kerr County,TX,50505,254224.28346480598,247448.74015966698,85118.61059693556,586791.6342214085
48267,Kimble County,TX,4453,31107.8924362968,17236.999610956602,192777.8034881789,241122.6955354323
48269,King County,TX,274,1046.97187389662,1202.3216658976298,939.448697892968,3188.742237687218
48271,Kinney County,TX,3578,14750.2881643156,10558.806918505,3609.05280867931,28918.14789149991
48273,Kleberg County,TX,31877,158634.36674203,186640.46554913,54952.179371847225,400227.01166300726
48275,Knox County,TX,3807,15823.1383266571,16909.6816246204,13881.073232663739,46613.89318394124
48277,Lamar County,TX,49626,272850.291909049,266485.98747208604,195769.0879339918,735105.3673151268
48279,Lamb County,TX,13561,54486.753371695,62823.742695710505,90230.53249696396,207541.02856436948
48281,Lampasas County,TX,20357,108952.177609961,37561.720888975906,57542.32200456211,204056.22050349903
48283,La Salle County,TX,7319,27508.8970244843,22009.1557917145,32101.348959980085,81619.40177617889
48285,Lavaca County,TX,19654,107237.961498146,44612.653035786396,463155.16961538047,615005.7841493129
48287,Lee County,TX,16754,87219.5791883535,56483.4447197669,134445.60701853782,278148.6309266582
48289,Leon County,TX,16923,94625.19551685921,45059.5287919842,369138.68272029835,508823.4070291418
48291,Liberty County,TX,78598,452526.04854847403,184071.51632567702,136373.3386894075,772970.9035635586
48293,Limestone County,TX,23469,113399.271271073,49019.915509578896,211157.21996633944,373576.4067469913
48295,Lipscomb County,TX,3507,14859.593471042,26877.117621064903,98073.3741385899,139810.0852306968
48297,Live Oak County,TX,11976,55604.6551706825,48285.9853448598,496705.187584302,600595.8280998443
48299,Llano County,TX,19624,124956.32333330899,32155.3853625148,26882.21453519492,183993.9232310187
48301,Loving County,TX,76,457.250808011448,120.34629764443,327.910910087269,905.5080157431469
48303,Lubbock County,TX,294682,1357705.3759303999,2765861.0009984,748444.3560760051,4872010.733004805
48305,Lynn County,TX,5723,25469.2364798197,19218.6733781343,66084.87718275737,110772.78704071137
48307,McCulloch County,TX,8242,40796.161216843,30946.974912839698,71355.14267907498,143098.27880875766
48309,McLennan County,TX,243394,1192891.5728641902,1080404.22483939,837377.93536795,3110673.7330715302
48311,McMullen County,TX,671,3112.8085773523703,4458.92238452031,2940.9967432078674,10512.727705080546
48313,Madison County,TX,13843,64370.2217693841,46043.906415928104,30197.16691475474,140611.29510006696
48315,Marion County,TX,10191,64314.2696282861,38912.210685317004,82867.30753586777,186093.78784947086
48317,Martin County,TX,5451,26155.746820214397,10936.7421386046,62411.79652404266,99504.28548286165
48319,Mason County,TX,4064,22592.832749744,3208.6988111016803,28174.897489887226,53976.429050732906
48321,Matagorda County,TX,36719,202668.820803007,181503.367940445,161010.78046358758,545182.9692070396
48323,Maverick County,TX,56830,228323.476355559,189843.52460034098,29355.84527783712,447522.8462337371
48325,Medina County,TX,47920,227216.247145906,145114.737341926,145998.6325877756,518329.6170756076
48327,Menard County,TX,2163,12416.383457569598,4319.28861367551,6529.610813105753,23265.282884350858
48329,Midland County,TX,155817,836248.481409737,748775.518107765,3237236.9910738785,4822260.990591381
48331,Milam County,TX,24372,132395.670003024,66428.3767215098,104025.69667110474,302849.74339563854
48333,Mills County,TX,4871,25128.3616273692,5659.760096281269,19306.63947384466,50094.76119749513
48335,Mitchell County,TX,8995,37629.2075844392,30548.7471233985,62139.6116375305,130317.5663453682
48337,Montague County,TX,19384,118585.064140223,76278.8714827369,270594.4945933095,465458.43021626933
48339,Montgomery County,TX,518849,2800027.65567795,2553709.97996362,975277.0954101951,6329014.731051765
48341,Moore County,TX,22186,79844.7123821485,98541.0691703261,569776.6498898236,748162.4314422982
48343,Morris County,TX,12653,76813.67260398559,102358.866960912,265651.9949495128,444824.5345144104
48345,Motley County,TX,1022,4814.02919499376,8662.473982721589,8145.583206111167,21622.086383826514
48347,Nacogdoches County,TX,65556,319132.795068977,229695.17634596,285903.261245645,834731.2326605819
48349,Navarro County,TX,48177,252412.566510048,207085.735963434,295764.7845468053,755263.0870202873
48351,Newton County,TX,14138,76244.32354913441,16408.0006857474,23541.217860129207,116193.54209501103
48353,Nolan County,TX,15017,76841.0030147868,89780.7049183404,172113.193998436,338734.90193156316
48355,Nueces County,TX,355667,1849725.61121665,2716903.2625018302,1186847.0142097336,5753475.887928214
48357,Ochiltree County,TX,10577,43234.804699868095,51093.846585929496,156084.14568826518,250412.79697406277
48359,Oldham County,TX,2069,7722.82215772261,15658.4769844392,12401.01747138296,35782.31661354477
48361,Orange County,TX,83751,503322.522188025,300619.201780083,1205155.5990660957,2009097.3230342036
48363,Palo Pinto County,TX,27922,138800.33888674,122168.044911845,134401.2101266818,395369.5939252668
48365,Panola County,TX,23771,135248.207857927,118189.81161643,213064.98458805724,466503.0040624142
48367,Parker County,TX,123601,693902.9525426951,433022.03157000797,407028.16447620356,1533953.1485889065
48369,Parmer County,TX,9921,38027.2055603228,30339.7207440156,78242.73017631854,146609.65648065694
