geoid,state,county_name,recovery_type,covered_any_year,covered_2period,covered_n_years,covered_balanced9
37107,NC,Lenoir County,county_gp,True,False,8,False
37109,NC,Lincoln County,county_gp,True,True,9,True
37111,NC,McDowell County,county_gp,True,True,9,True
37113,NC,Macon County,county_gp,True,True,9,True
37115,NC,Madison County,county_gp,True,True,8,False
37117,NC,MARTIN,county_gp,True,True,9,True
37119,NC,Mecklenburg County,county_gp,True,True,9,True
37121,NC,Mitchell County,county_gp,True,True,9,True
37123,NC,Montgomery County,county_gp,True,True,9,True
37125,NC,Moore County,county_gp,True,True,8,False
37127,NC,Nash County,county_gp,True,True,9,True
37129,NC,New Hanover County,county_gp,True,False,8,False
37131,NC,Northampton County,county_gp,True,True,9,True
37133,NC,Onslow County,county_gp,True,True,9,True
37135,NC,Orange County,county_gp,True,False,6,False
37137,NC,Pamlico County,county_gp,True,True,9,True
37139,NC,,county_gp,True,True,7,False
37141,NC,Pender County,county_gp,True,True,9,True
37143,NC,Perquimans County,county_gp,True,True,9,True
37145,NC,,county_gp,True,True,9,True
37147,NC,Pitt County,county_gp,True,True,9,True
37149,NC,,county_gp,True,True,9,True
37151,NC,Randolph County,county_gp,True,True,8,False
37153,NC,,county_gp,True,True,7,False
37155,NC,Robeson County,county_gp,True,False,1,False
37157,NC,Rockingham County,county_gp,True,True,8,False
37159,NC,Rowan County,county_gp,True,False,2,False
37161,NC,Rutherford County,county_gp,True,True,8,False
37163,NC,Sampson County,county_gp,True,True,9,True
37165,NC,Scotland County,county_gp,True,True,8,False
37167,NC,Stanly County,county_gp,True,True,9,True
37169,NC,Stokes County,county_gp,True,True,9,True
37171,NC,Surry County,county_gp,True,True,8,False
37173,NC,,county_gp,True,True,9,True
37175,NC,Transylvania County,county_gp,True,True,9,True
37177,NC,,county_gp,True,True,9,True
37179,NC,,county_gp,True,True,9,True
37181,NC,Vance County,county_gp,True,True,9,True
37183,NC,,county_gp,True,True,9,True
37185,NC,Warren County,county_gp,True,True,9,True
37187,NC,Washington County,county_gp,True,True,9,True
37189,NC,Caldwell County,county_gp,True,True,9,True
37191,NC,WAYNE,county_gp,True,True,9,True
37193,NC,Wilkes County,county_gp,True,True,9,True
37195,NC,,county_gp,True,True,9,True
37197,NC,Yadkin County,county_gp,True,True,9,True
37199,NC,Yancey County,county_gp,True,True,8,False
38001,ND,,county_gp,True,False,3,False
38007,ND,,county_gp,True,False,3,False
38009,ND,,county_gp,True,False,3,False
38011,ND,Bowman County,county_gp,True,False,5,False
38015,ND,Burleigh County,county_gp,True,True,7,False
38017,ND,Cass County,county_gp,True,False,6,False
38019,ND,CAVALIER,county_gp,True,False,3,False
38021,ND,Dickey County,county_gp,True,False,2,False
38023,ND,Divide County,county_gp,True,False,4,False
38025,ND,Dunn County,county_gp,True,False,5,False
38033,ND,,county_gp,True,True,5,False
38035,ND,Grand Forks County,county_gp,True,True,7,False
38053,ND,MCKENZIE,county_gp,True,False,2,False
38055,ND,McLean County,county_gp,True,False,1,False
38057,ND,Mercer County,county_gp,True,False,2,False
38059,ND,Morton County,county_gp,True,False,4,False
38061,ND,Mountrail County,county_gp,True,False,3,False
38067,ND,,county_gp,True,False,5,False
38073,ND,Ransom County,county_gp,True,False,1,False
38075,ND,Renville County,county_gp,True,False,1,False
38077,ND,Richland County,county_gp,True,True,5,False
38079,ND,Rolette County,county_gp,True,False,2,False
38081,ND,Sargent County,county_gp,True,False,1,False
38087,ND,,county_gp,True,False,3,False
38089,ND,Stark County,county_gp,True,False,4,False
38091,ND,,county_gp,True,False,2,False
38093,ND,,county_gp,True,False,6,False
38097,ND,Traill County,county_gp,True,False,4,False
38099,ND,Walsh County,county_gp,True,False,2,False
38101,ND,Ward County,county_gp,True,False,5,False
38105,ND,Williams County,county_gp,True,False,2,False
39005,OH,Ashland County,county_gp,True,True,9,True
39007,OH,Ashtabula County,county_gp,True,False,8,False
39009,OH,Athens County,county_gp,True,True,9,True
39011,OH,Auglaize County,county_gp,True,True,8,False
39015,OH,BROWN,county_gp,True,False,1,False
39017,OH,Butler County,county_gp,True,False,1,False
39019,OH,,county_gp,True,True,9,True
39025,OH,Clermont County,county_gp,True,True,9,True
39029,OH,Columbiana County,county_gp,True,True,9,True
39031,OH,,county_gp,True,True,8,False
39033,OH,Crawford County,county_gp,True,True,9,True
39035,OH,CUYAHOGA,county_gp,True,False,4,False
39039,OH,Defiance County,county_gp,True,True,9,True
39041,OH,Delaware County,county_gp,True,True,9,True
39043,OH,Erie County,county_gp,True,True,9,True
39053,OH,Gallia County,county_gp,True,True,9,True
39055,OH,Geauga County,county_gp,True,False,8,False
39059,OH,Guernsey County,county_gp,True,False,1,False
39063,OH,Hancock County,county_gp,True,True,9,True
39065,OH,Hardin County,county_gp,True,False,3,False
39067,OH,Harrison County,county_gp,True,False,1,False
39069,OH,Henry County,county_gp,True,True,9,True
39071,OH,,county_gp,True,False,2,False
39073,OH,,county_gp,True,True,9,True
39075,OH,Holmes County,county_gp,True,True,7,False
39077,OH,Huron County,county_gp,True,True,9,True
39081,OH,Jefferson County,county_gp,True,True,9,True
39091,OH,Logan County,county_gp,True,True,9,True
39095,OH,Lucas County,county_gp,True,True,7,False
39099,OH,Franklin County,county_gp,True,True,9,True
39105,OH,Meigs County,county_gp,True,True,9,True
39109,OH,MIAMI,county_gp,True,True,8,False
39111,OH,Monroe County,county_gp,True,True,9,True
39113,OH,Montgomery County,county_gp,True,False,3,False
39115,OH,Morgan County,county_gp,True,False,2,False
39117,OH,Morrow County,county_gp,True,True,9,True
39121,OH,,county_gp,True,True,9,True
39123,OH,Ottawa County,county_gp,True,False,1,False
39129,OH,Pickaway County,county_gp,True,True,9,True
39131,OH,,county_gp,True,True,9,True
39133,OH,Portage County,county_gp,True,True,9,True
39135,OH,Preble County,county_gp,True,True,9,True
39143,OH,Sandusky County,county_gp,True,True,7,False
39151,OH,Stark County,county_gp,True,True,8,False
39155,OH,TRUMBULL,county_gp,True,False,2,False
39161,OH,Van Wert County,county_gp,True,True,6,False
39165,OH,Warren County,county_gp,True,True,7,False
39167,OH,Washington County,county_gp,True,True,9,True
39173,OH,Wood County,county_gp,True,True,9,True
39175,OH,,county_gp,True,False,1,False
40015,OK,,county_gp,True,False,1,False
40109,OK,Oklahoma County,county_gp,True,True,9,True
41001,OR,Baker County,county_gp,True,False,2,False
41003,OR,Benton County,county_gp,True,True,8,False
41005,OR,Clackamas County,county_gp,True,True,6,False
41007,OR,Clatsop County,county_gp,True,True,9,True
41009,OR,,county_gp,True,True,9,True
41011,OR,Coos County,county_gp,True,True,9,True
41013,OR,Crook County,county_gp,True,True,8,False
41015,OR,Curry County,county_gp,True,False,8,False
41017,OR,Deschutes County,county_gp,True,True,9,True
41019,OR,Douglas County,county_gp,True,True,9,True
41021,OR,,county_gp,True,False,1,False
41023,OR,Grant County,county_gp,True,False,7,False
41025,OR,Harney County,county_gp,True,True,5,False
41027,OR,HOOD RIVER,county_gp,True,True,7,False
41029,OR,Jackson County,county_gp,True,True,9,True
41031,OR,Jefferson County,county_gp,True,True,9,True
41033,OR,Josephine County,county_gp,True,True,9,True
41035,OR,Klamath County,county_gp,True,False,8,False
41037,OR,Lake County,county_gp,True,True,8,False
41039,OR,Lane County,county_gp,True,True,8,False
41041,OR,Lincoln County,county_gp,True,True,7,False
41043,OR,Linn County,county_gp,True,False,6,False
41045,OR,,county_gp,True,True,4,False
41047,OR,Marion County,county_gp,True,False,7,False
41049,OR,Morrow County,county_gp,True,True,9,True
41051,OR,Multnomah County,county_gp,True,True,9,True
41053,OR,Polk County,county_gp,True,True,6,False
41057,OR,TILLAMOOK,county_gp,True,False,6,False
41061,OR,Union County,county_gp,True,True,9,True
41065,OR,Wasco County,county_gp,True,False,5,False
41067,OR,Washington County,county_gp,True,True,9,True
41069,OR,,county_gp,True,False,2,False
41071,OR,YAMHILL,county_gp,True,False,6,False
42001,PA,Adams County,county_gp,True,True,8,False
42003,PA,Allegheny County,county_gp,True,False,1,False
42005,PA,Armstrong County,county_gp,True,True,6,False
42007,PA,Beaver County,county_gp,True,True,8,False
42009,PA,Bedford County,county_gp,True,True,7,False
42011,PA,Berks County,county_gp,True,True,9,True
42013,PA,Blair County,county_gp,True,True,8,False
42015,PA,,county_gp,True,True,9,True
42017,PA,Bucks County,county_gp,True,False,6,False
42019,PA,Butler County,county_gp,True,True,9,True
42021,PA,,county_gp,True,False,1,False
42023,PA,Cameron County,county_gp,True,True,9,True
42025,PA,Carbon County,county_gp,True,False,6,False
42027,PA,Centre County,county_gp,True,True,9,True
42029,PA,CHESTER,county_gp,True,False,8,False
42031,PA,Clarion County,county_gp,True,False,8,False
42033,PA,Clearfield County,county_gp,True,False,6,False
42035,PA,Clinton County,county_gp,True,True,5,False
42037,PA,Columbia County,county_gp,True,True,9,True
42039,PA,CRAWFORD,county_gp,True,True,9,True
42041,PA,Cumberland County,county_gp,True,True,8,False
42043,PA,Dauphin County,county_gp,True,False,7,False
42045,PA,Delaware County,county_gp,True,True,9,True
42047,PA,Elk County,county_gp,True,True,9,True
42049,PA,Erie County,county_gp,True,True,9,True
42051,PA,Fayette County,county_gp,True,False,6,False
42053,PA,Forest County,county_gp,True,True,8,False
42055,PA,Franklin County,county_gp,True,True,9,True
42057,PA,Fulton County,county_gp,True,True,9,True
42059,PA,Greene County,county_gp,True,True,9,True
42061,PA,Huntingdon County,county_gp,True,False,4,False
42063,PA,Indiana County,county_gp,True,True,9,True
42065,PA,Jefferson County,county_gp,True,True,8,False
42073,PA,Lawrence County,county_gp,True,True,8,False
42075,PA,Lebanon County,county_gp,True,False,2,False
42077,PA,,county_gp,True,True,7,False
42081,PA,Lycoming County,county_gp,True,False,7,False
42083,PA,McKean County,county_gp,True,True,8,False
42085,PA,,county_gp,True,True,8,False
42087,PA,,county_gp,True,True,9,True
42089,PA,Monroe County,county_gp,True,True,9,True
42093,PA,Montour County,county_gp,True,False,1,False
42095,PA,,county_gp,True,False,8,False
42099,PA,,county_gp,True,False,7,False
42101,PA,Philadelphia County,county_equiv_municipality,True,True,9,True
42103,PA,Pike County,county_gp,True,True,9,True
42105,PA,Potter County,county_gp,True,False,7,False
42107,PA,Schuylkill County,county_gp,True,True,8,False
42109,PA,Snyder County,county_gp,True,False,6,False
42111,PA,Somerset County,county_gp,True,True,9,True
42113,PA,,county_gp,True,False,6,False
42115,PA,Susquehanna County,county_gp,True,True,9,True
42117,PA,Tioga County,county_gp,True,False,2,False
42121,PA,Venango County,county_gp,True,True,9,True
42123,PA,Warren County,county_gp,True,False,8,False
42125,PA,Washington County,county_gp,True,True,9,True
42127,PA,Wayne County,county_gp,True,True,9,True
42129,PA,Westmoreland County,county_gp,True,True,8,False
42131,PA,Wyoming County,county_gp,True,False,1,False
42133,PA,YORK,county_gp,True,True,9,True
45001,SC,Abbeville County,county_gp,True,False,3,False
45003,SC,Aiken County,county_gp,True,True,9,True
45005,SC,,county_gp,True,True,3,False
45007,SC,ANDERSON,county_gp,True,True,8,False
45009,SC,Bamberg County,county_gp,True,False,1,False
45013,SC,Beaufort County,county_gp,True,True,9,True
45019,SC,,county_gp,True,True,9,True
45021,SC,Cherokee County,county_gp,True,False,2,False
45023,SC,Chester County,county_gp,True,False,5,False
45025,SC,Chesterfield County,county_gp,True,False,2,False
45027,SC,Clarendon County,county_gp,True,False,8,False
45029,SC,Colleton County,county_gp,True,True,9,True
45031,SC,Darlington County,county_gp,True,False,7,False
45033,SC,Dillon County,county_gp,True,False,4,False
45035,SC,Dorchester County,county_gp,True,False,8,False
45039,SC,Fairfield County,county_gp,True,True,8,False
45041,SC,Florence County,county_gp,True,False,8,False
45045,SC,Greenville County,county_gp,True,True,9,True
45047,SC,Greenwood County,county_gp,True,True,9,True
45049,SC,Hampton County,county_gp,True,True,8,False
45053,SC,,county_gp,True,False,6,False
45055,SC,Kershaw County,county_gp,True,False,3,False
45057,SC,Lancaster County,county_gp,True,True,9,True
45059,SC,,county_gp,True,True,5,False
45061,SC,Lee County,county_gp,True,False,1,False
45063,SC,Lexington County,county_gp,True,True,9,True
45065,SC,McCormick County,county_gp,True,False,3,False
45067,SC,,county_gp,True,False,2,False
45069,SC,MARLBORO,county_gp,True,False,3,False
45073,SC,Oconee County,county_gp,True,False,8,False
45075,SC,,county_gp,True,True,8,False
45077,SC,Pickens County,county_gp,True,True,7,False
45079,SC,Richland County,county_gp,True,True,9,True
45081,SC,Saluda County,county_gp,True,False,2,False
45083,SC,Spartanburg County,county_gp,True,True,9,True
45085,SC,Sumter County,county_gp,True,True,8,False
45087,SC,UNION,county_gp,True,False,5,False
45089,SC,Williamsburg County,county_gp,True,False,6,False
45091,SC,York County,county_gp,True,False,8,False
47001,TN,Anderson County,county_gp,True,False,2,False
47003,TN,,county_gp,True,True,9,True
47005,TN,Benton County,county_gp,True,True,6,False
47007,TN,Bledsoe County,county_gp,True,False,3,False
47009,TN,Blount County,county_gp,True,True,5,False
47011,TN,Bradley County,county_gp,True,True,6,False
47013,TN,Campbell County,county_gp,True,False,5,False
47015,TN,Cannon County,county_gp,True,True,8,False
47017,TN,Carroll County,county_gp,True,False,4,False
47019,TN,Carter County,county_gp,True,False,1,False
47021,TN,Cheatham County,county_gp,True,True,8,False
47023,TN,,county_gp,True,True,8,False
47025,TN,,county_gp,True,True,6,False
47027,TN,Clay County,county_gp,True,True,5,False
47029,TN,Cocke County,county_gp,True,False,2,False
47031,TN,Coffee County,county_gp,True,True,7,False
47033,TN,,county_gp,True,True,7,False
47035,TN,Cumberland County,county_gp,True,True,3,False
47037,TN,,county_gp,True,False,2,False
47039,TN,Decatur County,county_gp,True,True,6,False
47041,TN,DeKalb County,county_gp,True,True,9,True
47043,TN,,county_gp,True,True,7,False
47045,TN,Dyer County,county_gp,True,False,1,False
47047,TN,,county_gp,True,True,7,False
47049,TN,Fentress County,county_gp,True,False,2,False
47051,TN,FRANKLIN,county_gp,True,False,1,False
47053,TN,Gibson County,county_gp,True,False,4,False
47055,TN,Giles County,county_gp,True,True,9,True
47057,TN,,county_gp,True,True,6,False
47059,TN,Greene County,county_gp,True,True,2,False
47061,TN,GRUNDY,county_gp,True,False,1,False
47063,TN,Hamblen County,county_gp,True,True,5,False
47065,TN,Hamilton County,county_gp,True,True,9,True
47067,TN,Hancock County,county_gp,True,True,5,False
47069,TN,Hardeman County,county_gp,True,True,7,False
47071,TN,Hardin County,county_gp,True,True,7,False
47073,TN,HAWKINS,county_gp,True,True,5,False
47075,TN,Haywood County,county_gp,True,True,6,False
47077,TN,Henderson County,county_gp,True,False,1,False
47079,TN,Henry County,county_gp,True,False,3,False
47081,TN,Hickman County,county_gp,True,True,9,True
47083,TN,HOUSTON,county_gp,True,True,8,False
47085,TN,Humphreys County,county_gp,True,True,7,False
47087,TN,Jackson County,county_gp,True,True,8,False
47089,TN,Jefferson County,county_gp,True,True,7,False
47091,TN,Johnson County,county_gp,True,False,2,False
47095,TN,Lake County,county_gp,True,True,6,False
47097,TN,Lauderdale County,county_gp,True,True,5,False
47099,TN,Lawrence County,county_gp,True,True,5,False
47101,TN,Lewis County,county_gp,True,True,3,False
47103,TN,,county_gp,True,True,5,False
47105,TN,LOUDON,county_gp,True,True,3,False
47107,TN,MCMINN,county_gp,True,True,8,False
47109,TN,McNairy County,county_gp,True,False,2,False
47111,TN,,county_gp,True,True,6,False
47113,TN,Madison County,county_gp,True,True,2,False
47115,TN,,county_gp,True,True,3,False
47117,TN,Marshall County,county_gp,True,True,8,False
47119,TN,Maury County,county_gp,True,False,1,False
47121,TN,,county_gp,True,True,4,False
47123,TN,,county_gp,True,True,4,False
47125,TN,Montgomery County,county_gp,True,False,2,False
47127,TN,Moore County,county_gp,True,True,6,False
47129,TN,Morgan County,county_gp,True,False,2,False
47131,TN,OBION,county_gp,True,True,9,True
47133,TN,Overton County,county_gp,True,True,7,False
47135,TN,Perry County,county_gp,True,True,9,True
47137,TN,,county_gp,True,True,5,False
47139,TN,Polk County,county_gp,True,True,7,False
47141,TN,Putnam County,county_gp,True,True,3,False
47143,TN,Rhea County,county_gp,True,False,2,False
47145,TN,Roane County,county_gp,True,False,2,False
47147,TN,,county_gp,True,True,5,False
47149,TN,Rutherford County,county_gp,True,False,2,False
47151,TN,Scott County,county_gp,True,False,5,False
47155,TN,Sevier County,county_gp,True,True,7,False
47157,TN,,county_gp,True,True,8,False
47159,TN,Smith County,county_gp,True,True,7,False
47161,TN,,county_gp,True,False,7,False
47163,TN,Sullivan County,county_gp,True,False,1,False
47165,TN,Sumner County,county_gp,True,True,7,False
47167,TN,Tipton County,county_gp,True,True,8,False
47171,TN,Unicoi County,county_gp,True,True,5,False
47173,TN,Union County,county_gp,True,False,1,False
47175,TN,Van Buren County,county_gp,True,True,7,False
47177,TN,Warren County,county_gp,True,False,1,False
47179,TN,WASHINGTON,county_gp,True,False,6,False
47181,TN,Wayne County,county_gp,True,True,6,False
47183,TN,WEAKLEY,county_gp,True,False,3,False
47185,TN,,county_gp,True,True,8,False
47187,TN,Williamson County,county_gp,True,True,3,False
47189,TN,Wilson County,county_gp,True,True,5,False
48001,TX,Anderson County,county_gp,True,True,5,False
48005,TX,Angelina County,county_gp,True,False,6,False
48007,TX,Aransas County,county_gp,True,True,9,True
48009,TX,ARCHER,county_gp,True,False,1,False
48015,NM,Eddy County,county_gp,True,True,8,False
48019,TX,Bandera County,county_gp,True,False,3,False
48021,TX,Bastrop County,county_gp,True,True,9,True
48025,TX,Bee County,county_gp,True,False,4,False
48027,TX,Bell County,county_gp,True,False,8,False
48029,TX,Bexar County,county_gp,True,True,9,True
48037,TX,Bowie County,county_gp,True,True,8,False
48039,TX,Brazoria County,county_gp,True,True,9,True
48043,TX,Brewster County,county_gp,True,True,6,False
48047,TX,Brooks County,county_gp,True,False,2,False
48051,TX,Burleson County,county_gp,True,False,2,False
48053,TX,BURNET,county_gp,True,False,5,False
48055,TX,,county_gp,True,False,2,False
48057,TX,Calhoun County,county_gp,True,False,7,False
48059,TX,CALLAHAN,county_gp,True,False,2,False
48061,TX,Cameron County,county_gp,True,True,9,True
48067,TX,Cass County,county_gp,True,False,4,False
48071,TX,,county_gp,True,True,9,True
48073,TX,Cherokee County,county_gp,True,False,3,False
48077,TX,Clay County,county_gp,True,False,3,False
48083,TX,COLEMAN,county_gp,True,False,1,False
48085,TX,Collin County,county_gp,True,True,9,True
48089,TX,,county_gp,True,False,5,False
48091,TX,Comal County,county_gp,True,False,4,False
48097,TX,Cooke County,county_gp,True,True,7,False
48099,TX,Coryell County,county_gp,True,False,3,False
48107,TX,Crosby County,county_gp,True,False,1,False
48113,TX,Dallas County,county_gp,True,True,5,False
48115,TX,Dawson County,county_gp,True,False,1,False
48121,TX,Denton County,county_gp,True,True,8,False
48127,TX,DIMMIT,county_gp,True,True,9,True
48131,TX,Duval County,county_gp,True,True,6,False
48133,TX,Eastland County,county_gp,True,False,1,False
48135,TX,Ector County,county_gp,True,False,3,False
48139,TX,Ellis County,county_gp,True,False,5,False
48141,TX,El Paso County,county_gp,True,True,9,True
48143,TX,Erath County,county_gp,True,False,2,False
48147,TX,Fannin County,county_gp,True,False,3,False
48157,FL,Fort Bend County,county_gp,True,True,9,True
48161,TX,Freestone County,county_gp,True,False,2,False
48167,TX,Galveston County,county_gp,True,True,9,True
48171,TX,Gillespie County,county_gp,True,False,2,False
48175,TX,,county_gp,True,False,2,False
48177,TX,Gonzales County,county_gp,True,False,1,False
48179,TX,Gray County,county_gp,True,False,1,False
48181,TX,Grayson County,county_gp,True,True,9,True
48183,TX,Gregg County,county_gp,True,True,8,False
48187,TX,Guadalupe County,county_gp,True,True,8,False
48189,TX,Hale County,county_gp,True,False,2,False
48197,TX,HARDEMAN,county_gp,True,False,1,False
48199,TX,Hardin County,county_gp,True,True,9,True
48203,TX,Harrison County,county_gp,True,False,4,False
48209,TX,Hays County,county_gp,True,True,8,False
48213,TX,Henderson County,county_gp,True,False,4,False
48215,TX,Hidalgo County,county_gp,True,True,9,True
48217,TX,Hill County,county_gp,True,True,7,False
48219,TX,HOCKLEY,county_gp,True,False,2,False
48221,TX,Hood County,county_gp,True,False,4,False
48223,TX,Hopkins County,county_gp,True,True,6,False
48225,TX,Houston County,county_gp,True,True,8,False
48227,TX,Howard County,county_gp,True,False,3,False
48231,TX,HUNT,county_gp,True,False,4,False
48233,TX,Hutchinson County,county_gp,True,False,1,False
48239,TX,Jackson County,county_gp,True,False,2,False
48241,TX,McLennan County,county_gp,True,False,6,False
48245,TX,Jefferson County,county_gp,True,True,9,True
48247,TX,Jim Hogg County,county_gp,True,False,4,False
48249,TX,Jim Wells County,county_gp,True,False,5,False
48251,TX,Johnson County,county_gp,True,False,4,False
48253,TX,Jones County,county_gp,True,False,3,False
48257,TX,,county_gp,True,False,4,False
48259,TX,Kendall County,county_gp,True,False,3,False
48261,TX,,county_gp,True,True,5,False
48265,TX,KERR,county_gp,True,False,3,False
48271,TX,,county_gp,True,True,7,False
48273,TX,Kleberg County,county_gp,True,True,7,False
48277,TX,Lamar County,county_gp,True,True,5,False
48279,TX,,county_gp,True,False,1,False
48281,TX,Lampasas County,county_gp,True,False,3,False
48283,TX,La Salle County,county_gp,True,False,2,False
48285,TX,Lavaca County,county_gp,True,False,2,False
48287,TX,,county_gp,True,False,3,False
48289,TX,,county_gp,True,True,2,False
48291,TX,Liberty County,county_gp,True,True,9,True
48293,TX,LIMESTONE,county_gp,True,False,2,False
48297,TX,Live Oak County,county_gp,True,False,3,False
48299,TX,Llano County,county_gp,True,False,2,False
48303,TX,Lubbock County,county_gp,True,False,4,False
48309,TX,McLennan County,county_gp,True,True,7,False
48313,TX,,county_gp,True,False,3,False
48315,TX,Marion County,county_gp,True,False,1,False
48321,TX,Matagorda County,county_gp,True,True,9,True
48323,TX,Maverick County,county_gp,True,False,5,False
48325,TX,Medina County,county_gp,True,False,8,False
48329,TX,Midland County,county_gp,True,False,5,False
48331,TX,Milam County,county_gp,True,False,5,False
48337,TX,,county_gp,True,True,3,False
48339,TX,Montgomery County,county_gp,True,True,9,True
48343,TX,Morris County,county_gp,True,False,1,False
48347,TX,Nacogdoches County,county_gp,True,False,4,False
48349,TX,Navarro County,county_gp,True,True,9,True
48351,TX,,county_gp,True,False,7,False
48353,TX,Nolan County,county_gp,True,False,1,False
48355,TX,Nueces County,county_gp,True,True,9,True
48361,TX,Orange County,county_gp,True,True,9,True
48365,TX,Panola County,county_gp,True,False,4,False
48367,TX,Parker County,county_gp,True,False,2,False
48371,TX,Pecos County,county_gp,True,False,2,False
48373,TX,Polk County,county_gp,True,True,8,False
48375,TX,Potter County,county_gp,True,False,5,False
48377,TX,,county_gp,True,False,1,False
48381,TX,Randall County,county_gp,True,False,5,False
48387,TX,Red River County,county_gp,True,False,3,False
48391,TX,Refugio County,county_gp,True,False,7,False
48397,TX,,county_gp,True,False,3,False
48401,TX,Rusk County,county_gp,True,False,4,False
48403,TX,Sabine County,county_gp,True,False,8,False
48405,TX,,county_gp,True,False,1,False
48407,TX,San Jacinto County,county_gp,True,True,6,False
48409,TX,San Patricio County,county_gp,True,True,8,False
48419,TX,Shelby County,county_gp,True,False,5,False
48423,TX,Smith County,county_gp,True,True,8,False
48427,TX,STARR,county_gp,True,True,8,False
48429,TX,Stephens County,county_gp,True,False,2,False
48437,TX,Swisher County,county_gp,True,False,5,False
48439,TX,Tarrant County,county_gp,True,True,9,True
48441,TX,Taylor County,county_gp,True,False,5,False
48443,TX,Terrell County,county_gp,True,False,1,False
48447,TX,Throckmorton County,county_gp,True,False,1,False
48449,TX,Titus County,county_gp,True,True,8,False
48451,TX,Tom Green County,county_gp,True,False,6,False
48453,TX,Travis County,county_gp,True,True,8,False
48455,TX,TRINITY,county_gp,True,False,2,False
48457,TX,,county_gp,True,False,5,False
48459,TX,Upshur County,county_gp,True,False,6,False
48463,TX,,county_gp,True,True,6,False
48465,TX,Val Verde County,county_gp,True,True,8,False
48467,TX,Van Zandt County,county_gp,True,True,5,False
48471,TX,Walker County,county_gp,True,False,7,False
48473,TX,Waller County,county_gp,True,False,5,False
48477,TX,Washington County,county_gp,True,True,6,False
48479,TX,Webb County,county_gp,True,True,9,True
48481,TX,Wharton County,county_gp,True,True,6,False
48485,TX,Wichita County,county_gp,True,True,4,False
48489,TX,Willacy County,county_gp,True,True,9,True
48491,TX,Williamson County,county_gp,True,True,8,False
48493,TX,WILSON,county_gp,True,False,1,False
48497,TX,,county_gp,True,False,2,False
48499,TX,Wood County,county_gp,True,False,3,False
48505,TX,Webb County,county_gp,True,True,6,False
48507,TX,Zavala County,county_gp,True,False,3,False
49003,UT,Box Elder County,county_gp,True,False,4,False
49007,UT,Carbon County,county_gp,True,False,5,False
49013,UT,,county_gp,True,False,1,False
49015,UT,Emery County,county_gp,True,True,8,False
49017,UT,,county_gp,True,False,7,False
49019,UT,Grand County,county_gp,True,True,9,True
49021,UT,Iron County,county_gp,True,False,7,False
49023,UT,Juab County,county_gp,True,False,3,False
49025,UT,Kane County,county_gp,True,False,2,False
49027,UT,Millard County,county_gp,True,False,4,False
49029,UT,Morgan County,county_gp,True,False,1,False
49037,UT,San Juan County,county_gp,True,False,6,False
49039,UT,,county_gp,True,False,5,False
49041,UT,Sevier County,county_gp,True,True,9,True
49043,UT,SUMMIT,county_gp,True,False,1,False
49047,UT,Uintah County,county_gp,True,False,7,False
49049,UT,Utah County,county_gp,True,True,9,True
49051,UT,Wasatch County,county_gp,True,True,9,True
49053,UT,Washington County,county_gp,True,True,9,True
49055,UT,Wayne County,county_gp,True,False,6,False
51001,VA,Accomack County,county_gp,True,True,9,True
51003,VA,Charlottesville city,county_gp,True,True,9,True
51005,VA,Covington city,county_gp,True,True,9,True
51007,VA,Amelia County,county_gp,True,True,9,True
51009,VA,,county_gp,True,True,9,True
51011,VA,Appomattox County,county_gp,True,True,9,True
51013,VA,Arlington County,county_gp,True,True,9,True
51015,VA,,county_gp,True,False,3,False
51017,VA,Bath County,county_gp,True,True,9,True
51019,VA,Bedford County,county_gp,True,True,9,True
51021,VA,,county_gp,True,True,9,True
51023,VA,Botetourt County,county_gp,True,True,9,True
51025,VA,Brunswick County,county_gp,True,True,7,False
51027,VA,,county_gp,True,True,9,True
51029,VA,,county_gp,True,True,9,True
51031,VA,Campbell County,county_gp,True,True,9,True
51033,VA,Caroline County,county_gp,True,True,8,False
51035,VA,Carroll County,county_gp,True,True,9,True
51036,VA,,county_gp,True,True,9,True
51037,VA,Charlotte County,county_gp,True,True,9,True
51041,VA,Chesterfield County,county_gp,True,False,8,False
51043,MD,Clarke County,county_gp,True,True,9,True
51045,VA,,county_gp,True,True,9,True
51047,VA,Culpeper County,county_gp,True,True,8,False
51049,VA,Cumberland County,county_gp,True,True,9,True
51051,VA,Dickenson County,county_gp,True,True,9,True
51053,VA,,county_gp,True,True,9,True
51057,VA,Essex County,county_gp,True,True,9,True
51059,VA,Fairfax County,county_gp,True,True,9,True
51061,VA,Fauquier County,county_gp,True,False,8,False
51065,VA,Fluvanna County,county_gp,True,True,9,True
51067,VA,Franklin County,county_gp,True,True,9,True
51069,VA,Winchester city,county_gp,True,False,8,False
51071,VA,Giles County,county_gp,True,True,9,True
51073,VA,Gloucester County,county_gp,True,True,8,False
51075,VA,Goochland County,county_gp,True,True,9,True
51077,VA,Grayson County,county_gp,True,True,9,True
51079,VA,Greene County,county_gp,True,True,9,True
51081,VA,Greensville County,county_gp,True,False,8,False
51083,VA,Halifax County,county_gp,True,True,9,True
51085,VA,Hanover County,county_gp,True,True,8,False
51087,VA,Henrico County,county_gp,True,True,9,True
51089,VA,Martinsville city,county_gp,True,True,9,True
51091,VA,Wise County,county_gp,True,False,6,False
51093,VA,,county_gp,True,True,9,True
51095,VA,James City County,county_gp,True,True,9,True
